Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:16:35 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:16:36 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00     6  python3
12:16:36 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00     6  |__python3
12:16:37 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00     6  python3
12:16:37 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00     6  |__python3
12:16:38 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00     6  python3
12:16:38 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00     6  |__python3
12:16:39 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00     6  python3
12:16:39 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00     6  |__python3
12:16:40 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00     6  python3
12:16:40 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00     6  |__python3
12:16:41 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00    11  python3
12:16:41 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00    11  |__python3
12:16:42 AM     0   2505968         -    1.00    0.00    0.00    0.00    1.00     2  python3
12:16:42 AM     0         -   2505968    1.00    0.00    0.00    0.00    1.00     2  |__python3
12:16:43 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:16:43 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:16:44 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:16:44 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:16:45 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:16:45 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:16:46 AM     0   2505968         -    1.00    0.00    0.00    0.00    1.00    15  python3
12:16:46 AM     0         -   2505968    1.00    0.00    0.00    0.00    1.00    15  |__python3
12:16:47 AM     0   2505968         -    2.00    1.00    0.00    2.00    3.00     4  python3
12:16:47 AM     0         -   2505968    2.00    1.00    0.00    2.00    3.00     4  |__python3
12:16:48 AM     0   2505968         -   14.00   12.00    0.00   36.00   26.00     2  python3
12:16:48 AM     0         -   2505968   14.00   12.00    0.00   36.00   26.00     2  |__python3
12:16:49 AM     0   2505968         -   15.00   14.00    0.00   30.00   29.00     4  python3
12:16:49 AM     0         -   2505968   15.00   14.00    0.00   30.00   29.00     4  |__python3
12:16:50 AM     0   2505968         -   19.00   11.00    0.00   33.00   30.00    13  python3
12:16:50 AM     0         -   2505968   19.00   11.00    0.00   33.00   30.00    13  |__python3
12:16:51 AM     0   2505968         -   17.00   11.00    0.00   30.00   28.00     3  python3
12:16:51 AM     0         -   2505968   17.00   11.00    0.00   30.00   28.00     3  |__python3
12:16:52 AM     0   2505968         -   20.00   14.00    0.00   26.00   34.00     1  python3
12:16:52 AM     0         -   2505968   20.00   14.00    0.00   26.00   34.00     1  |__python3
12:16:53 AM     0   2505968         -   17.00   10.00    0.00   35.00   27.00    14  python3
12:16:53 AM     0         -   2505968   17.00   10.00    0.00   35.00   27.00    14  |__python3
12:16:54 AM     0   2505968         -   20.00   16.00    0.00   28.00   36.00     5  python3
12:16:54 AM     0         -   2505968   20.00   16.00    0.00   28.00   36.00     5  |__python3
12:16:55 AM     0   2505968         -   15.84   12.87    0.00   33.66   28.71    12  python3
12:16:55 AM     0         -   2505968   15.84   12.87    0.00   33.66   28.71    12  |__python3
12:16:56 AM     0   2505968         -   19.00   18.00    0.00   25.00   37.00     9  python3
12:16:56 AM     0         -   2505968   20.00   18.00    0.00   25.00   38.00     9  |__python3
12:16:57 AM     0   2505968         -   17.00   11.00    0.00   27.00   28.00     3  python3
12:16:57 AM     0         -   2505968   16.00   11.00    0.00   27.00   27.00     3  |__python3
12:16:58 AM     0   2505968         -   22.00   18.00    0.00   22.00   40.00    14  python3
12:16:58 AM     0         -   2505968   22.00   18.00    0.00   22.00   40.00    14  |__python3
12:16:59 AM     0   2505968         -   16.00   11.00    0.00   31.00   27.00    12  python3
12:16:59 AM     0         -   2505968   16.00   11.00    0.00   31.00   27.00    12  |__python3
12:17:00 AM     0   2505968         -   22.00   16.00    0.00   21.00   38.00     0  python3
12:17:00 AM     0         -   2505968   22.00   16.00    0.00   21.00   38.00     0  |__python3
12:17:01 AM     0   2505968         -   18.00   15.00    0.00   26.00   33.00     4  python3
12:17:01 AM     0         -   2505968   18.00   15.00    0.00   26.00   33.00     4  |__python3
12:17:02 AM     0   2505968         -    3.00    2.00    0.00    3.00    5.00    12  python3
12:17:02 AM     0         -   2505968    3.00    2.00    0.00    3.00    5.00    12  |__python3
12:17:03 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:17:03 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:17:04 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:17:04 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:17:05 AM     0   2505968         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:17:05 AM     0         -   2505968    0.00    0.00    0.00    0.00    0.00    12  |__python3

Average:        0   2505968         -    8.63    6.43    0.00   13.63   15.06     -  python3
Average:        0         -   2505968    8.63    6.43    0.00   13.63   15.06     -  |__python3
