Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:16:35 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:16:36 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:16:36 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:16:37 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:16:37 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:16:38 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:16:38 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:16:39 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:16:39 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:16:40 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00    13  python3
12:16:40 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00    13  |__python3
12:16:41 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:16:41 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:16:42 AM     0   2505692         -    1.00    0.00    0.00    0.00    1.00    13  python3
12:16:42 AM     0         -   2505692    1.00    0.00    0.00    0.00    1.00    13  |__python3
12:16:43 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:16:43 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:16:44 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:16:44 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:16:45 AM     0   2505692         -    0.00    1.00    0.00    0.00    1.00     5  python3
12:16:45 AM     0         -   2505692    0.00    1.00    0.00    0.00    1.00     5  |__python3
12:16:46 AM     0   2505692         -    1.00    0.00    0.00    0.00    1.00     8  python3
12:16:46 AM     0         -   2505692    1.00    0.00    0.00    0.00    1.00     8  |__python3
12:16:47 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:16:47 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:16:48 AM     0   2505692         -    6.00    5.00    0.00   24.00   11.00    10  python3
12:16:48 AM     0         -   2505692    6.00    5.00    0.00   24.00   11.00    10  |__python3
12:16:49 AM     0   2505692         -   20.00   16.00    0.00   30.00   36.00    11  python3
12:16:49 AM     0         -   2505692   20.00   16.00    0.00   30.00   36.00    11  |__python3
12:16:50 AM     0   2505692         -   21.00   14.00    0.00   29.00   35.00    12  python3
12:16:50 AM     0         -   2505692   21.00   14.00    0.00   29.00   35.00    12  |__python3
12:16:51 AM     0   2505692         -   22.00   17.00    0.00   23.00   39.00     7  python3
12:16:51 AM     0         -   2505692   22.00   17.00    0.00   23.00   39.00     7  |__python3
12:16:52 AM     0   2505692         -   25.00   17.00    0.00   23.00   42.00     0  python3
12:16:52 AM     0         -   2505692   25.00   17.00    0.00   23.00   42.00    12  |__python3
12:16:53 AM     0   2505692         -   22.00   19.00    0.00   21.00   41.00     4  python3
12:16:53 AM     0         -   2505692   22.00   19.00    0.00   21.00   41.00     4  |__python3
12:16:54 AM     0   2505692         -   23.00   15.00    0.00   28.00   38.00    15  python3
12:16:54 AM     0         -   2505692   23.00   15.00    0.00   28.00   38.00    15  |__python3
12:16:55 AM     0   2505692         -   25.00   20.00    0.00   18.00   45.00    13  python3
12:16:55 AM     0         -   2505692   25.00   20.00    0.00   18.00   45.00    13  |__python3
12:16:56 AM     0   2505692         -   22.00   22.00    0.00   22.00   44.00     7  python3
12:16:56 AM     0         -   2505692   22.00   22.00    0.00   22.00   44.00     7  |__python3
12:16:57 AM     0   2505692         -   22.00   18.00    0.00   20.00   40.00     7  python3
12:16:57 AM     0         -   2505692   22.00   18.00    0.00   20.00   40.00     7  |__python3
12:16:58 AM     0   2505692         -   23.00   18.00    0.00   22.00   41.00    11  python3
12:16:58 AM     0         -   2505692   23.00   18.00    0.00   22.00   41.00    11  |__python3
12:16:59 AM     0   2505692         -   24.00   22.00    0.00   17.00   46.00     8  python3
12:16:59 AM     0         -   2505692   24.00   22.00    0.00   17.00   46.00     8  |__python3
12:17:00 AM     0   2505692         -   22.00   13.00    0.00   29.00   35.00     9  python3
12:17:00 AM     0         -   2505692   22.00   13.00    0.00   29.00   35.00     9  |__python3
12:17:01 AM     0   2505692         -   28.00   21.00    0.00   14.00   49.00     5  python3
12:17:01 AM     0         -   2505692   28.00   21.00    0.00   14.00   49.00     5  |__python3
12:17:02 AM     0   2505692         -    6.00    5.00    0.00    1.00   11.00     5  python3
12:17:02 AM     0         -   2505692    6.00    5.00    0.00    1.00   11.00     5  |__python3
12:17:03 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00    10  python3
12:17:03 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00    10  |__python3
12:17:04 AM     0   2505692         -    1.00    0.00    0.00    0.00    1.00    10  python3
12:17:04 AM     0         -   2505692    1.00    0.00    0.00    0.00    1.00    10  |__python3
12:17:05 AM     0   2505692         -    0.00    0.00    0.00    0.00    0.00    10  python3
12:17:05 AM     0         -   2505692    0.00    0.00    0.00    0.00    0.00    10  |__python3

Average:        0   2505692         -   10.46    8.10    0.00   10.70   18.56     -  python3
Average:        0         -   2505692   10.46    8.10    0.00   10.70   18.56     -  |__python3
