Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:23:32 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:23:33 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:23:33 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:23:34 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:23:34 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:23:35 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:23:35 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:23:36 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:23:36 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:23:37 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:23:37 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:23:38 AM     0   2519893         -    0.00    1.00    0.00    0.00    1.00     9  python3
12:23:38 AM     0         -   2519893    0.00    1.00    0.00    0.00    1.00     9  |__python3
12:23:39 AM     0   2519893         -    0.00    0.00    0.00    1.00    0.00     4  python3
12:23:39 AM     0         -   2519893    0.00    0.00    0.00    1.00    0.00     4  |__python3
12:23:40 AM     0   2519893         -    1.00    0.00    0.00    0.00    1.00    13  python3
12:23:40 AM     0         -   2519893    1.00    0.00    0.00    0.00    1.00    13  |__python3
12:23:41 AM     0   2519893         -    0.00    0.00    0.00    1.00    0.00     3  python3
12:23:41 AM     0         -   2519893    0.00    0.00    0.00    1.00    0.00     3  |__python3
12:23:42 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00     8  python3
12:23:42 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00     8  |__python3
12:23:43 AM     0   2519893         -   14.00    8.00    0.00   25.00   22.00     6  python3
12:23:43 AM     0         -   2519893   14.00    8.00    0.00   25.00   22.00     6  |__python3
12:23:44 AM     0   2519893         -   18.00   12.00    0.00   32.00   30.00    14  python3
12:23:44 AM     0         -   2519893   18.00   12.00    0.00   32.00   30.00    14  |__python3
12:23:45 AM     0   2519893         -   17.00   11.00    0.00   27.00   28.00    13  python3
12:23:45 AM     0         -   2519893   17.00   11.00    0.00   27.00   28.00    13  |__python3
12:23:46 AM     0   2519893         -   19.00   14.00    0.00   25.00   33.00    12  python3
12:23:46 AM     0         -   2519893   19.00   14.00    0.00   25.00   33.00    12  |__python3
12:23:47 AM     0   2519893         -   18.81   14.85    0.00   23.76   33.66     6  python3
12:23:47 AM     0         -   2519893   18.81   14.85    0.00   23.76   33.66     6  |__python3
12:23:48 AM     0   2519893         -   19.00   13.00    0.00   27.00   32.00     5  python3
12:23:48 AM     0         -   2519893   19.00   13.00    0.00   27.00   32.00     5  |__python3
12:23:49 AM     0   2519893         -   21.00   14.00    0.00   24.00   35.00    13  python3
12:23:49 AM     0         -   2519893   21.00   14.00    0.00   24.00   35.00    13  |__python3
12:23:50 AM     0   2519893         -   22.00   16.00    0.00   18.00   38.00    12  python3
12:23:50 AM     0         -   2519893   22.00   16.00    0.00   18.00   38.00    12  |__python3
12:23:51 AM     0   2519893         -   17.00   13.00    0.00   26.00   30.00    12  python3
12:23:51 AM     0         -   2519893   17.00   13.00    0.00   26.00   30.00    12  |__python3
12:23:52 AM     0   2519893         -   24.00   18.00    0.00   19.00   42.00     1  python3
12:23:52 AM     0         -   2519893   24.00   18.00    0.00   19.00   42.00     1  |__python3
12:23:53 AM     0   2519893         -   17.00   10.00    0.00   26.00   27.00     8  python3
12:23:53 AM     0         -   2519893   17.00   10.00    0.00   26.00   27.00     8  |__python3
12:23:54 AM     0   2519893         -   22.00   17.00    0.00   19.00   39.00    15  python3
12:23:54 AM     0         -   2519893   22.00   17.00    0.00   19.00   39.00    15  |__python3
12:23:55 AM     0   2519893         -   19.00   16.00    0.00   21.00   35.00     1  python3
12:23:55 AM     0         -   2519893   19.00   16.00    0.00   21.00   35.00     1  |__python3
12:23:56 AM     0   2519893         -   17.00   11.00    0.00   25.00   28.00     8  python3
12:23:56 AM     0         -   2519893   17.00   11.00    0.00   25.00   28.00     8  |__python3
12:23:57 AM     0   2519893         -   24.00   16.00    0.00   18.00   40.00     7  python3
12:23:57 AM     0         -   2519893   24.00   16.00    0.00   18.00   40.00     7  |__python3
12:23:58 AM     0   2519893         -   17.00   16.00    0.00   17.00   33.00    15  python3
12:23:58 AM     0         -   2519893   17.00   16.00    0.00   17.00   33.00    15  |__python3
12:23:59 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:23:59 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:24:00 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:24:00 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:24:01 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:24:01 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:24:02 AM     0   2519893         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:24:02 AM     0         -   2519893    0.00    0.00    0.00    0.00    0.00    15  |__python3

Average:        0   2519893         -   10.23    7.36    0.00   12.50   17.59     -  python3
Average:        0         -   2519893   10.23    7.36    0.00   12.50   17.59     -  |__python3
