Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:14:41 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:14:42 AM     0   2502156         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:14:42 AM     0         -   2502156    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:14:43 AM     0   2502156         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:14:43 AM     0         -   2502156    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:14:44 AM     0   2502156         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:14:44 AM     0         -   2502156    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:14:45 AM     0   2502156         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:14:45 AM     0         -   2502156    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:14:46 AM     0   2502156         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:14:46 AM     0         -   2502156    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:14:47 AM     0   2502156         -    1.00    0.00    0.00    0.00    1.00     0  python3
12:14:47 AM     0         -   2502156    1.00    0.00    0.00    0.00    1.00     0  |__python3
12:14:48 AM     0   2502156         -    0.00    1.00    0.00    0.00    1.00    13  python3
12:14:48 AM     0         -   2502156    0.00    1.00    0.00    0.00    1.00    13  |__python3
12:14:49 AM     0   2502156         -    0.00    0.00    0.00    0.00    0.00    10  python3
12:14:49 AM     0         -   2502156    0.00    0.00    0.00    0.00    0.00    10  |__python3
12:14:50 AM     0   2502156         -    1.00    0.00    0.00    0.00    1.00    13  python3
12:14:50 AM     0         -   2502156    1.00    0.00    0.00    0.00    1.00    13  |__python3
12:14:51 AM     0   2502156         -    0.00    1.00    0.00    1.00    1.00    12  python3
12:14:51 AM     0         -   2502156    0.00    1.00    0.00    1.00    1.00    12  |__python3
12:14:52 AM     0   2502156         -    3.00    2.00    0.00    2.00    5.00    12  python3
12:14:52 AM     0         -   2502156    3.00    2.00    0.00    2.00    5.00    12  |__python3
12:14:53 AM     0   2502156         -   22.00   17.00    0.00   25.00   39.00    15  python3
12:14:53 AM     0         -   2502156   22.00   17.00    0.00   25.00   39.00    15  |__python3
12:14:54 AM     0   2502156         -   23.00   16.00    0.00   25.00   39.00     3  python3
12:14:54 AM     0         -   2502156   23.00   16.00    0.00   25.00   39.00     3  |__python3
12:14:55 AM     0   2502156         -   24.00   17.00    0.00   21.00   41.00     5  python3
12:14:55 AM     0         -   2502156   24.00   17.00    0.00   21.00   41.00     5  |__python3
12:14:56 AM     0   2502156         -   26.00   21.00    0.00   17.00   47.00     7  python3
12:14:56 AM     0         -   2502156   26.00   21.00    0.00   17.00   47.00     7  |__python3
12:14:57 AM     0   2502156         -   28.00   19.00    0.00   15.00   47.00     6  python3
12:14:57 AM     0         -   2502156   28.00   19.00    0.00   15.00   47.00     6  |__python3
12:14:58 AM     0   2502156         -   27.00   18.00    0.00   18.00   45.00     1  python3
12:14:58 AM     0         -   2502156   27.00   18.00    0.00   18.00   45.00     1  |__python3
12:14:59 AM     0   2502156         -   24.00   20.00    0.00   19.00   44.00    10  python3
12:14:59 AM     0         -   2502156   24.00   20.00    0.00   19.00   44.00    10  |__python3
12:15:00 AM     0   2502156         -   28.00   25.00    0.00    9.00   53.00    12  python3
12:15:00 AM     0         -   2502156   28.00   25.00    0.00    9.00   53.00    12  |__python3
12:15:01 AM     0   2502156         -   24.00   15.00    0.00   23.00   39.00    14  python3
12:15:01 AM     0         -   2502156   24.00   15.00    0.00   23.00   39.00    14  |__python3
12:15:02 AM     0   2502156         -   28.00   26.00    0.00   10.00   54.00    12  python3
12:15:02 AM     0         -   2502156   28.00   26.00    0.00   10.00   54.00    12  |__python3
12:15:03 AM     0   2502156         -   23.00   17.00    0.00   22.00   40.00     2  python3
12:15:03 AM     0         -   2502156   23.00   17.00    0.00   22.00   40.00     2  |__python3
12:15:04 AM     0   2502156         -   27.00   21.00    0.00   14.00   48.00     8  python3
12:15:04 AM     0         -   2502156   27.00   21.00    0.00   14.00   48.00     8  |__python3
12:15:05 AM     0   2502156         -   26.00   26.00    0.00   11.00   52.00    14  python3
12:15:05 AM     0         -   2502156   26.00   26.00    0.00   11.00   52.00    14  |__python3
12:15:06 AM     0   2502156         -   21.00   18.00    0.00   21.00   39.00    14  python3
12:15:06 AM     0         -   2502156   21.00   18.00    0.00   21.00   39.00    14  |__python3
12:15:07 AM     0   2502156         -   29.00   21.00    0.00   12.00   50.00    14  python3
12:15:07 AM     0         -   2502156   29.00   21.00    0.00   12.00   50.00    14  |__python3
12:15:08 AM     0   2502156         -   11.00    3.00    0.00    0.00   14.00     7  python3
12:15:08 AM     0         -   2502156   11.00    3.00    0.00    0.00   14.00     7  |__python3
12:15:09 AM     0   2502156         -    0.00    1.00    0.00    0.00    1.00     8  python3
12:15:09 AM     0         -   2502156    0.00    1.00    0.00    0.00    1.00     8  |__python3
12:15:10 AM     0   2502156         -    0.00    0.00    0.00    0.00    0.00     8  python3
12:15:10 AM     0         -   2502156    0.00    0.00    0.00    0.00    0.00     8  |__python3

Average:        0   2502156         -   13.66   10.52    0.00    9.14   24.17     -  python3
Average:        0         -   2502156   13.66   10.52    0.00    9.14   24.17     -  |__python3
